visitors_per_day,pageviews_per_day,traffic_growth_rate,peak_hours_start,peak_hours_end,cpu_usage_avg,cpu_usage_peak,ram_usage_avg,ram_usage_max,disk_usage_avg,disk_usage_max,response_time,disk_read_iops,disk_write_iops,plugin_count,heavy_plugins,heavy_plugin_woocommerce,heavy_plugin_elementor,heavy_plugin_wpml,heavy_plugin_yoast,heavy_plugin_revslider,heavy_plugin_gravityforms,php_version,cache_enabled,cdn_enabled,wp_type,recommended_capacity_score
52298,103131,61.76,10:00,23:45,44.07,68.01,66.6,74.97,71.2,86.84,522.54,413.62,225.96,79,"elementor,yoast,revslider",0,1,0,1,1,0,8.3,non,oui,medium,57.2188
147373,708253,64.66,08:45,22:30,96.0,100.0,97.0,100.0,53.8,65.36,986.57,2526.09,336.5,10,"woocommerce,yoast",1,0,0,1,0,0,8.1,non,non,performance,85.7415
74828,161050,2.13,09:45,21:15,55.97,84.75,75.47,91.5,65.39,87.48,577.2,620.6,281.77,76,"woocommerce,yoast",1,0,0,1,0,0,8.3,non,non,performance,61.5404
56415,347358,83.12,10:45,19:45,42.06,62.58,43.75,69.63,47.28,69.21,286.46,1210.27,132.36,4,"woocommerce,elementor,gravityforms",1,1,0,0,0,1,8.0,oui,oui,small,45.1582
105118,131443,9.21,06:30,18:00,37.48,47.83,48.23,63.09,62.37,75.83,413.33,478.7,282.08,37,"elementor,revslider",0,1,0,0,1,0,8.2,non,oui,small,49.5795
58740,102221,59.3,10:30,22:45,33.17,51.23,50.64,63.27,64.73,74.14,288.0,341.8,216.8,52,"wpml,revslider",0,0,1,0,1,0,8.2,oui,oui,small,43.639
59503,103070,37.39,10:00,23:15,48.05,68.28,65.9,82.43,45.84,56.07,325.67,402.05,254.81,57,elementor,0,1,0,0,0,0,8.0,oui,oui,performance,54.1812
56221,239481,33.77,08:45,23:00,41.51,51.41,66.58,84.88,67.87,88.27,406.49,886.87,249.39,77,"elementor,yoast,gravityforms",0,1,0,1,0,1,8.1,oui,oui,small,52.0101
81810,143730,72.16,06:00,20:30,39.14,55.49,49.68,71.31,61.16,81.29,334.9,505.59,217.64,33,"wpml,revslider",0,0,1,0,1,0,8.3,oui,oui,medium,49.8109
6316,34921,41.78,07:00,16:45,34.24,64.14,54.95,77.46,43.3,49.2,285.53,143.89,111.99,63,woocommerce,1,0,0,0,0,0,8.2,oui,non,performance,46.2666
56907,187071,41.3,08:45,15:30,59.35,77.78,69.22,94.19,56.75,73.22,541.82,684.41,219.48,42,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,non,non,medium,60.029
115241,444421,21.97,10:30,18:45,61.24,75.17,62.88,84.88,28.28,41.35,575.11,1600.53,275.17,17,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,non,non,small,55.9396
49522,114102,15.66,08:15,23:00,39.08,67.98,41.8,57.39,24.35,43.95,352.66,454.24,124.16,9,"woocommerce,revslider",1,0,0,0,1,0,8.2,non,oui,performance,44.4509
80879,507005,13.93,07:30,21:15,61.07,78.23,74.8,100.0,31.23,37.12,362.18,1841.15,219.62,45,"elementor,wpml,revslider",0,1,1,0,1,0,8.2,oui,oui,performance,61.1887
44858,256487,13.49,06:45,15:45,46.88,66.18,54.26,78.42,33.32,54.96,414.07,904.01,105.91,27,revslider,0,0,0,0,1,0,8.3,non,non,performance,46.7375
141226,219840,33.76,07:45,17:15,44.39,52.83,61.7,71.84,69.02,75.23,506.64,817.85,417.92,62,"elementor,gravityforms",0,1,0,0,0,1,8.2,oui,oui,performance,64.3947
33632,103036,66.35,08:00,15:45,40.28,63.53,49.69,64.77,56.64,66.33,461.87,388.17,132.32,33,"woocommerce,wpml,yoast,revslider",1,0,1,1,1,0,8.0,oui,non,medium,47.7004
116596,167564,50.74,11:00,19:00,42.96,60.86,45.41,58.45,45.21,54.81,401.56,601.14,277.46,14,yoast,0,0,0,1,0,0,8.0,oui,non,medium,54.2612
114128,554419,80.87,11:15,17:00,50.56,65.56,65.78,91.92,49.15,57.91,462.49,2014.2,342.55,52,"elementor,wpml",0,1,1,0,0,0,8.3,oui,oui,medium,63.6868
60909,97758,38.21,08:15,20:00,37.16,58.71,53.22,72.89,74.83,97.72,343.42,355.97,220.2,51,"wpml,yoast",0,0,1,1,0,0,8.0,oui,non,small,46.648
147586,185407,41.17,12:30,22:30,73.77,98.2,91.93,100.0,96.0,100.0,765.83,673.16,390.78,78,"elementor,gravityforms",0,1,0,0,0,1,8.0,non,oui,medium,82.9534
147979,497066,25.38,11:45,21:30,58.61,88.32,66.87,77.62,48.95,61.29,428.01,1801.51,367.99,34,"elementor,gravityforms",0,1,0,0,0,1,8.1,oui,oui,performance,67.474
4397,6605,19.45,06:30,19:00,35.62,47.92,59.18,78.53,55.16,73.61,337.67,52.58,141.41,72,"woocommerce,yoast",1,0,0,1,0,0,7.4,non,oui,small,40.3266
85317,337234,62.13,09:15,18:30,41.33,69.74,45.81,64.22,93.32,100.0,281.29,1197.17,208.45,13,elementor,0,1,0,0,0,0,8.2,oui,oui,medium,53.3756
29449,106293,17.19,11:45,20:00,28.82,44.53,36.67,53.53,63.06,83.33,237.95,406.4,93.14,18,"woocommerce,wpml",1,0,1,0,0,0,8.1,oui,oui,medium,33.0484
149766,494444,39.86,08:15,19:30,49.47,73.14,61.85,76.13,65.63,75.26,291.89,1796.42,384.56,42,yoast,0,0,0,1,0,0,8.0,oui,oui,small,59.603
144640,829753,27.29,11:30,18:15,44.08,69.32,47.27,72.54,50.18,65.94,394.4,2962.81,313.89,14,"elementor,gravityforms",0,1,0,0,0,1,8.1,oui,oui,medium,57.9675
63492,161373,52.02,08:00,22:00,51.58,68.32,71.36,86.32,61.22,78.11,520.33,602.16,256.28,69,"elementor,yoast,revslider",0,1,0,1,1,0,8.1,non,oui,small,58.531
51299,236150,75.46,09:45,20:30,48.97,74.61,52.16,61.55,67.38,73.4,371.06,858.85,114.75,10,"elementor,gravityforms",0,1,0,0,0,1,8.2,oui,oui,performance,50.9124
122825,299930,18.7,12:15,21:00,48.13,61.77,57.35,74.04,69.5,88.21,451.15,1093.16,268.56,33,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.0,oui,oui,medium,57.4972
58377,183121,13.07,11:15,21:00,26.84,53.08,31.48,54.6,41.25,60.25,233.42,674.05,116.35,11,,0,0,0,0,0,0,8.3,non,oui,medium,35.0837
109632,451075,73.27,12:30,21:15,58.71,90.46,62.45,81.84,35.96,46.26,447.86,1622.95,274.68,16,"yoast,gravityforms",0,0,0,1,0,1,8.0,oui,oui,medium,62.4395
99462,414953,20.8,10:15,21:15,39.2,64.08,47.92,70.01,61.03,66.12,288.08,1490.19,254.64,26,"elementor,yoast",0,1,0,1,0,0,8.0,oui,oui,small,47.2819
42654,165207,45.27,11:00,23:15,38.54,55.94,60.79,73.0,73.06,89.69,312.32,603.81,188.46,70,,0,0,0,0,0,0,8.2,non,oui,small,47.9461
52935,301999,48.29,08:00,15:30,31.57,62.57,38.44,60.17,61.69,69.36,287.89,1121.83,150.42,19,"elementor,yoast",0,1,0,1,0,0,8.1,oui,oui,medium,42.5821
139915,554422,53.17,10:45,22:00,69.22,84.52,90.08,100.0,92.24,100.0,586.01,2015.1,397.08,77,woocommerce,1,0,0,0,0,0,8.2,oui,non,medium,76.413
73930,296866,27.5,11:30,18:30,48.57,77.33,51.83,73.27,37.03,48.52,262.68,1102.88,155.55,8,yoast,0,0,0,1,0,0,8.2,oui,oui,performance,48.7301
62659,302281,82.54,08:00,17:45,56.55,80.88,76.97,94.69,71.95,90.54,540.37,1100.29,275.14,73,"yoast,gravityforms",0,0,0,1,0,1,7.4,oui,oui,performance,70.2592
135113,586168,13.74,12:15,22:15,44.25,53.48,49.87,59.99,42.26,62.81,312.49,2142.21,300.7,19,woocommerce,1,0,0,0,0,0,8.1,oui,oui,medium,53.5647
85858,522718,24.02,09:45,23:30,43.08,61.25,52.24,70.88,33.13,53.21,360.68,1857.18,202.7,31,"woocommerce,elementor",1,1,0,0,0,0,8.1,oui,oui,performance,51.8325
84739,512012,3.96,10:30,22:15,44.4,61.65,56.13,75.25,40.31,55.48,456.24,1888.17,246.43,39,"woocommerce,elementor",1,1,0,0,0,0,8.2,non,oui,small,45.3633
58350,328947,44.75,10:45,19:30,53.7,66.4,66.3,80.21,40.59,58.43,378.35,1168.0,193.15,43,"elementor,yoast",0,1,0,1,0,0,8.0,oui,non,medium,53.5734
100049,616923,28.17,12:45,19:15,59.64,88.26,66.57,93.04,59.94,64.06,520.89,2217.33,235.38,28,"elementor,yoast",0,1,0,1,0,0,8.1,non,oui,small,61.9245
6668,11946,29.1,09:45,19:45,40.13,63.17,54.97,72.08,32.93,45.43,378.26,30.32,101.27,41,"elementor,wpml,yoast",0,1,1,1,0,0,8.2,oui,non,small,34.4408
32601,65670,47.01,06:00,21:30,35.22,47.88,44.74,56.44,33.32,40.05,384.33,261.27,128.32,29,"yoast,gravityforms",0,0,0,1,0,1,8.1,non,oui,small,39.7626
123022,328214,49.96,06:00,20:15,92.44,100.0,97.0,100.0,64.65,82.2,862.96,1188.85,340.49,62,"woocommerce,yoast",1,0,0,1,0,0,8.3,non,non,performance,79.954
39255,209254,44.26,08:30,15:45,37.88,52.58,56.59,71.06,17.75,41.08,331.86,762.07,203.17,58,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,oui,non,small,41.4087
147636,799562,58.12,08:15,20:30,51.4,82.41,60.79,82.77,54.44,62.9,398.38,2901.72,384.51,33,,0,0,0,0,0,0,8.3,oui,oui,medium,62.7317
133739,402426,65.37,12:30,16:45,72.35,93.91,90.5,100.0,40.13,55.74,833.57,1468.82,404.73,77,"elementor,wpml,yoast,gravityforms",0,1,1,1,0,1,7.4,oui,non,medium,85.0029
57278,198733,9.16,09:45,16:45,35.33,49.8,43.48,55.53,38.92,54.1,396.24,735.59,179.04,25,yoast,0,0,0,1,0,0,8.1,non,oui,medium,40.4171
137642,372587,37.62,12:30,20:00,47.72,58.85,63.58,71.85,23.1,37.24,527.11,1328.67,376.29,52,"woocommerce,elementor",1,1,0,0,0,0,8.1,oui,oui,small,61.5292
107279,409601,82.84,12:30,21:30,46.83,72.22,49.92,65.58,46.29,66.41,328.25,1508.92,242.54,11,,0,0,0,0,0,0,7.4,oui,oui,small,51.4134
121057,170951,41.33,11:00,22:45,53.94,80.41,70.88,92.63,70.99,89.28,411.1,657.59,332.99,59,revslider,0,0,0,0,1,0,8.0,oui,non,small,64.4883
70534,216471,22.23,09:15,17:15,47.37,56.08,68.01,80.19,88.92,100.0,358.31,807.84,254.81,66,yoast,0,0,0,1,0,0,8.2,oui,non,medium,56.2186
18353,107646,8.57,08:45,19:00,31.1,53.57,43.29,66.33,23.31,36.57,207.53,404.89,105.9,32,woocommerce,1,0,0,0,0,0,8.0,oui,non,medium,37.4894
82019,265164,32.61,09:45,16:45,40.24,59.13,56.8,74.13,67.18,88.99,321.11,958.62,231.74,52,yoast,0,0,0,1,0,0,8.2,oui,non,small,48.5162
122789,418441,7.83,11:45,20:15,52.88,66.82,52.92,64.5,23.86,31.31,520.4,1509.35,246.78,9,"woocommerce,elementor",1,1,0,0,0,0,8.0,oui,non,performance,54.9101
13617,62011,10.63,07:30,23:30,40.39,64.87,66.09,83.82,37.89,60.5,298.03,251.82,142.9,77,"elementor,yoast",0,1,0,1,0,0,8.2,oui,non,medium,44.296
2933,17268,15.02,08:30,21:00,17.4,28.72,35.1,54.73,58.07,62.41,204.64,59.88,81.34,47,"elementor,wpml",0,1,1,0,0,0,8.2,oui,oui,small,28.9685
123144,749014,55.76,10:15,18:15,74.46,96.3,89.72,100.0,67.28,76.18,753.6,2713.87,350.03,67,"woocommerce,yoast",1,0,0,1,0,0,8.3,non,non,small,73.6537
89503,231030,37.28,06:30,16:15,37.7,68.6,41.39,66.02,27.73,46.54,324.44,817.99,175.42,9,yoast,0,0,0,1,0,0,8.2,oui,oui,medium,45.3884
78309,127602,74.75,11:30,21:00,43.46,58.76,57.08,74.18,36.45,41.22,356.84,477.06,245.3,42,,0,0,0,0,0,0,8.2,oui,oui,medium,55.3084
101306,529306,54.03,10:00,16:45,80.04,97.9,92.59,100.0,32.56,44.77,677.26,1883.1,295.15,56,"elementor,yoast,gravityforms",0,1,0,1,0,1,8.0,oui,non,performance,77.9541
102661,315342,10.8,11:00,19:00,54.61,84.86,71.18,94.03,56.97,77.49,375.63,1129.49,306.41,56,"elementor,yoast",0,1,0,1,0,0,8.2,oui,non,medium,59.7843
63989,109040,7.52,08:00,17:45,47.61,68.51,72.27,95.8,52.71,72.99,300.48,395.66,277.53,77,,0,0,0,0,0,0,8.2,non,oui,small,49.5273
91618,528944,47.65,12:45,17:00,46.54,65.65,68.94,87.32,52.53,67.69,419.76,1914.6,335.32,75,,0,0,0,0,0,0,8.0,oui,non,small,55.3012
71908,375834,75.22,06:15,15:30,41.47,63.57,59.86,69.95,56.69,72.52,543.27,1337.52,250.83,62,"woocommerce,elementor,yoast,revslider",1,1,0,1,1,0,8.1,oui,oui,medium,60.9294
31076,49085,66.46,11:00,15:30,68.22,94.23,84.21,94.81,55.2,77.59,646.17,200.56,156.36,67,,0,0,0,0,0,0,7.4,non,non,performance,64.4201
111291,593054,37.49,06:15,20:45,65.07,93.38,82.64,100.0,70.49,77.0,576.87,2128.4,370.64,69,yoast,0,0,0,1,0,0,8.1,non,oui,medium,69.7658
56425,275037,1.39,07:45,16:15,39.26,52.36,56.1,70.07,28.13,43.38,296.88,1025.64,190.1,51,"revslider,gravityforms",0,0,0,0,1,1,8.3,oui,non,medium,44.3345
134237,276963,31.43,11:00,19:00,43.12,70.79,43.34,67.85,47.39,53.25,298.71,1009.73,283.21,7,"woocommerce,elementor",1,1,0,0,0,0,8.2,non,oui,small,56.5938
59603,220722,12.41,12:45,17:00,33.37,61.36,54.12,71.44,90.01,100.0,279.18,825.75,217.64,63,"woocommerce,yoast",1,0,0,1,0,0,8.3,oui,non,small,43.1025
28441,109691,44.19,11:30,19:30,40.2,56.85,55.83,67.53,68.96,74.78,314.75,409.13,130.18,51,yoast,0,0,0,1,0,0,8.0,non,oui,medium,47.673
124264,341468,26.56,06:00,22:45,39.53,64.14,61.22,83.03,80.69,98.98,252.13,1235.73,400.96,68,woocommerce,1,0,0,0,0,0,8.2,oui,oui,small,55.9651
20815,86220,70.96,09:45,21:15,46.93,56.05,65.61,89.36,49.67,69.97,314.34,354.65,169.66,62,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.0,oui,non,medium,50.3212
148053,789027,2.26,12:45,21:30,37.93,59.5,39.82,61.04,54.21,65.25,314.85,2830.44,313.61,6,"elementor,yoast",0,1,0,1,0,0,8.1,oui,oui,small,50.0612
94517,353092,37.09,11:30,20:30,39.51,51.79,40.85,61.67,40.83,56.76,387.22,1288.52,201.44,5,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,oui,non,small,44.7701
72278,243047,34.68,07:30,19:30,62.47,85.99,74.57,85.45,50.48,70.24,504.77,870.49,253.0,50,"elementor,wpml",0,1,1,0,0,0,8.2,non,non,medium,64.5972
34652,175986,37.35,11:15,21:30,37.93,58.74,64.51,79.47,54.76,59.16,223.81,659.54,203.11,78,,0,0,0,0,0,0,8.2,oui,oui,small,44.0468
30302,163369,74.49,10:00,15:15,35.77,57.57,55.94,69.97,41.84,48.25,267.74,602.55,157.93,63,woocommerce,1,0,0,0,0,0,8.1,oui,non,small,43.0531
29174,40622,0.15,07:30,19:15,36.09,52.13,53.31,69.41,56.83,65.99,162.4,144.6,148.66,48,,0,0,0,0,0,0,8.0,oui,non,medium,33.2805
124960,430932,59.15,12:45,19:15,64.37,77.57,70.53,97.2,65.97,74.46,545.35,1564.13,302.12,30,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.1,oui,non,medium,69.6576
30563,101504,75.99,11:45,18:30,53.3,79.23,76.6,96.05,60.16,65.7,382.52,366.72,199.17,80,"elementor,wpml",0,1,1,0,0,0,8.2,non,oui,medium,61.7958
5396,29018,5.22,09:30,22:30,37.35,66.38,47.72,70.46,32.94,48.16,231.76,127.61,61.26,29,"elementor,wpml,gravityforms",0,1,1,0,0,1,8.0,non,non,small,32.2706
29566,186068,64.75,11:00,21:15,47.65,70.67,66.66,92.38,35.57,47.03,259.79,666.75,136.83,58,"elementor,yoast",0,1,0,1,0,0,8.1,oui,oui,medium,51.2029
91549,324390,63.38,12:15,17:30,48.79,78.81,47.67,67.65,58.37,66.13,410.74,1194.0,173.87,2,"elementor,yoast",0,1,0,1,0,0,8.1,non,oui,small,52.8768
71594,94508,58.67,06:45,22:15,39.15,65.93,41.26,68.84,33.13,51.83,307.05,375.12,172.24,3,yoast,0,0,0,1,0,0,8.0,oui,oui,small,43.5057
55984,184030,3.31,11:15,20:30,37.67,47.08,52.08,61.45,55.46,72.7,377.43,704.48,182.16,45,"elementor,yoast,gravityforms",0,1,0,1,0,1,8.2,non,oui,small,43.2168
144661,669929,69.91,08:15,20:45,42.43,65.62,56.65,83.94,91.11,100.0,370.72,2378.32,373.96,47,,0,0,0,0,0,0,8.2,oui,oui,small,62.442
51551,226484,10.13,09:30,22:00,42.57,67.21,55.79,82.96,65.89,81.17,364.84,825.4,182.73,42,"woocommerce,wpml",1,0,1,0,0,0,8.2,oui,non,performance,47.8554
124219,476946,53.15,11:15,17:45,48.84,76.1,60.45,80.36,49.86,63.1,468.71,1702.18,302.83,41,wpml,0,0,1,0,0,0,8.2,oui,non,small,58.3824
18670,98198,59.17,12:00,21:15,44.63,68.83,53.6,78.05,44.35,50.31,283.73,387.35,63.61,24,yoast,0,0,0,1,0,0,8.3,oui,non,medium,43.0546
81523,319635,42.59,08:45,19:45,49.38,77.56,56.45,74.42,42.46,64.79,526.49,1147.74,191.65,30,,0,0,0,0,0,0,8.2,non,oui,performance,58.1867
19690,100722,0.49,10:15,20:30,31.05,59.64,41.88,50.94,55.06,77.63,265.33,348.68,84.61,28,"elementor,yoast",0,1,0,1,0,0,8.1,non,oui,small,30.8666
12220,17415,11.24,09:30,22:00,19.18,29.52,22.77,43.88,44.16,59.53,174.15,82.8,34.39,2,"woocommerce,elementor,yoast",1,1,0,1,0,0,8.2,oui,oui,small,23.9429
102005,174247,18.38,10:30,19:45,46.21,77.2,49.19,71.38,67.36,75.09,362.72,610.22,260.42,9,"woocommerce,wpml",1,0,1,0,0,0,8.3,oui,oui,performance,54.2793
100956,365224,52.2,09:45,23:45,75.28,88.57,73.43,82.04,58.68,76.99,563.98,1300.16,238.4,8,elementor,0,1,0,0,0,0,7.4,non,non,small,60.5796
86192,505129,2.52,07:45,19:30,21.64,39.23,33.59,45.41,54.52,66.18,231.22,1828.01,251.32,34,,0,0,0,0,0,0,7.4,oui,oui,small,35.1793
67699,432939,11.39,09:00,17:30,25.65,38.96,39.99,58.97,54.64,73.21,301.39,1620.66,190.23,41,revslider,0,0,0,0,1,0,8.3,oui,oui,medium,42.3363
40639,181053,83.03,12:15,19:00,50.26,73.85,53.41,66.34,55.34,60.16,430.78,666.34,108.08,12,"woocommerce,elementor",1,1,0,0,0,0,8.1,non,oui,small,48.4999
116765,610872,13.16,08:15,17:30,43.77,60.53,62.25,86.77,62.63,80.71,384.24,2164.05,349.36,60,,0,0,0,0,0,0,8.2,oui,non,small,55.1999
28449,89359,36.31,06:15,15:00,50.77,71.75,59.45,73.56,23.65,47.48,360.28,336.65,109.47,33,woocommerce,1,0,0,0,0,0,8.1,non,non,performance,49.182
74119,396417,46.58,09:45,15:30,41.92,51.94,47.25,57.66,30.74,41.69,322.12,1441.29,194.62,16,woocommerce,1,0,0,0,0,0,8.3,oui,oui,performance,45.7913
141407,794470,37.86,11:15,20:30,55.07,63.79,53.55,63.54,72.46,84.22,425.83,2858.37,247.94,2,"elementor,wpml",0,1,1,0,0,0,8.3,oui,non,medium,57.6542
100258,344100,22.86,08:00,18:00,52.59,67.39,62.29,84.4,62.11,80.29,492.87,1234.91,296.7,38,"woocommerce,elementor,gravityforms",1,1,0,0,0,1,8.3,oui,non,performance,58.9657
126758,352996,53.2,08:45,19:30,75.24,100.0,94.27,100.0,33.68,56.47,660.59,1275.98,369.8,80,yoast,0,0,0,1,0,0,8.3,non,oui,performance,79.9132
30047,162804,68.31,10:45,19:15,59.44,69.41,73.18,95.1,36.65,42.11,426.49,599.26,190.93,50,woocommerce,1,0,0,0,0,0,8.3,non,non,medium,55.0533
3895,5118,78.0,09:15,17:15,41.81,50.7,50.08,59.59,52.91,70.1,323.62,19.16,58.65,21,"woocommerce,elementor",1,1,0,0,0,0,8.3,oui,non,small,35.4644
124991,551131,64.04,08:30,21:30,42.59,69.63,56.21,67.79,66.62,89.38,365.16,1992.5,312.04,44,"woocommerce,wpml",1,0,1,0,0,0,8.3,oui,oui,small,58.529
84454,464258,52.83,06:15,18:00,56.87,69.89,55.54,73.96,21.52,32.2,459.85,1676.16,190.33,3,woocommerce,1,0,0,0,0,0,8.2,non,non,small,49.951
116925,735392,13.06,07:00,22:45,56.59,82.38,69.26,92.36,58.73,77.55,499.06,2651.53,318.28,44,woocommerce,1,0,0,0,0,0,8.3,oui,non,medium,59.7913
126391,592542,12.92,11:45,23:45,60.28,75.01,74.8,97.02,63.35,76.5,417.05,2114.08,391.93,55,"woocommerce,elementor",1,1,0,0,0,0,7.4,oui,oui,performance,67.743
56133,133608,65.53,06:00,23:00,40.2,58.08,44.16,71.93,52.22,71.55,237.73,496.52,113.9,10,,0,0,0,0,0,0,8.2,oui,oui,performance,46.5237
16637,95943,73.11,12:45,21:30,35.3,50.69,55.81,70.32,53.2,73.44,357.59,357.28,153.13,66,"woocommerce,yoast,revslider",1,0,0,1,1,0,8.2,oui,non,medium,45.2129
144549,581014,59.13,09:30,21:30,48.13,75.59,66.89,79.33,50.47,66.74,442.66,2122.62,393.58,63,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.3,oui,oui,small,66.3893
45763,271375,78.76,08:00,16:15,58.64,72.42,79.57,99.5,76.69,89.3,423.18,1013.25,225.88,73,elementor,0,1,0,0,0,0,8.2,oui,non,performance,62.184
24101,30586,8.83,07:00,21:00,37.99,55.29,49.0,67.63,26.84,42.45,206.08,133.83,122.71,29,"revslider,gravityforms",0,0,0,0,1,1,8.0,oui,oui,performance,40.3516
85656,403627,58.36,11:00,18:15,42.81,65.28,60.07,68.63,27.01,41.54,328.97,1445.27,283.02,53,"elementor,gravityforms",0,1,0,0,0,1,8.3,oui,oui,small,53.1003
3051,13661,21.6,09:15,16:30,25.13,48.65,28.48,41.39,38.4,43.51,262.27,109.75,17.71,3,"woocommerce,elementor",1,1,0,0,0,0,8.2,non,oui,medium,32.1101
9016,17727,57.76,12:15,23:00,22.98,32.98,29.26,53.31,70.63,80.72,200.88,52.02,53.56,13,wpml,0,0,1,0,0,0,8.2,oui,non,small,29.5249
114483,664929,36.58,11:00,22:15,37.23,55.94,59.77,71.08,40.11,44.5,327.94,2388.73,370.16,73,,0,0,0,0,0,0,8.2,oui,oui,medium,59.1773
13291,40260,41.25,12:00,19:45,25.93,46.62,46.28,68.08,41.73,59.03,203.93,173.5,168.93,58,"wpml,revslider",0,0,1,0,1,0,8.1,oui,oui,small,31.5145
90105,154186,76.06,10:15,19:00,93.52,100.0,97.0,100.0,82.78,100.0,846.06,578.16,314.38,75,"woocommerce,elementor",1,1,0,0,0,0,8.3,non,non,performance,76.4169
68042,410433,75.19,08:00,17:15,56.31,83.11,77.32,97.72,58.43,77.61,419.19,1480.92,262.85,74,"woocommerce,yoast",1,0,0,1,0,0,8.2,non,oui,small,62.4824
16682,88064,25.52,10:45,21:30,27.96,55.98,31.04,47.19,16.64,27.09,237.32,336.75,44.36,1,"elementor,revslider",0,1,0,0,1,0,8.1,oui,oui,small,25.2539
141450,269136,60.7,09:15,18:00,59.17,80.5,61.52,71.77,38.89,46.7,416.21,965.29,333.79,16,"elementor,yoast",0,1,0,1,0,0,8.2,oui,non,medium,64.948
23968,112321,63.56,09:45,16:45,62.64,84.43,66.14,74.44,46.84,63.81,587.48,430.03,147.78,20,"woocommerce,wpml,yoast,gravityforms",1,0,1,1,0,1,8.1,non,non,medium,52.2514
97613,242907,43.08,09:15,20:00,37.9,56.34,41.05,53.41,57.58,81.54,386.77,851.24,219.09,15,"elementor,yoast",0,1,0,1,0,0,8.0,oui,non,medium,51.7391
19675,57205,4.46,11:15,16:15,36.06,65.32,59.08,75.69,63.08,74.9,201.86,232.38,161.44,68,"elementor,yoast",0,1,0,1,0,0,8.1,oui,oui,performance,44.4067
88567,275726,77.58,12:00,19:15,53.29,63.56,58.74,76.76,43.13,48.34,466.59,1005.36,210.94,26,woocommerce,1,0,0,0,0,0,8.2,non,oui,medium,57.1222
25069,112687,21.07,06:15,19:45,29.04,57.34,39.34,51.84,38.06,42.99,223.31,419.88,90.38,28,yoast,0,0,0,1,0,0,8.3,non,oui,medium,35.4491
133267,673720,56.6,07:45,15:45,72.56,93.7,80.95,93.66,22.02,41.4,570.51,2412.46,341.69,41,"wpml,revslider",0,0,1,0,1,0,8.0,non,oui,small,71.3531
69238,424668,76.35,10:45,23:30,36.89,53.24,44.0,52.85,40.95,54.72,361.26,1521.95,187.76,23,yoast,0,0,0,1,0,0,8.2,oui,non,small,45.4202
1396,8147,69.84,12:30,17:00,39.55,66.4,44.47,61.87,53.34,72.78,377.95,58.81,50.78,15,"elementor,gravityforms",0,1,0,0,0,1,8.1,non,non,small,39.4498
7691,45486,68.2,09:00,17:45,33.81,63.67,47.24,63.87,43.22,64.62,299.45,193.52,91.17,36,"woocommerce,yoast",1,0,0,1,0,0,8.2,oui,oui,small,36.5402
81469,481783,77.67,12:45,20:45,65.06,83.46,63.05,77.82,54.87,63.72,629.96,1714.31,196.54,11,"elementor,wpml,yoast",0,1,1,1,0,0,8.2,non,non,medium,61.0097
77932,240101,22.71,10:30,16:45,30.66,58.7,36.41,55.75,82.48,96.49,288.25,884.3,192.08,16,,0,0,0,0,0,0,8.2,oui,non,medium,38.0433
49635,175995,14.5,09:30,18:45,39.85,48.96,48.46,68.48,40.11,47.4,340.74,693.57,118.7,23,"woocommerce,elementor,wpml",1,1,1,0,0,0,8.3,oui,non,small,37.4896
90826,193224,74.16,08:15,17:00,51.08,80.78,67.26,78.42,55.2,69.66,441.32,698.83,284.52,52,"woocommerce,wpml,yoast,revslider",1,0,1,1,1,0,8.2,oui,oui,small,62.5411
119572,500447,36.39,11:30,23:15,55.26,72.34,56.01,71.21,26.31,42.21,549.37,1832.75,277.67,12,,0,0,0,0,0,0,8.0,non,oui,medium,59.1279
109119,359996,39.78,08:45,23:45,46.62,59.61,61.45,83.19,56.92,77.85,480.31,1300.94,339.72,55,,0,0,0,0,0,0,7.4,oui,non,medium,57.1092
112419,713643,76.07,12:15,20:15,71.02,99.83,72.26,92.85,58.9,75.39,662.84,2594.51,262.87,23,"wpml,yoast",0,0,1,1,0,0,8.1,non,non,small,67.2529
141908,201968,57.71,12:45,22:15,66.11,85.54,78.69,100.0,25.72,40.64,632.18,753.23,341.77,55,"revslider,gravityforms",0,0,0,0,1,1,7.4,oui,non,medium,74.8829
31008,116976,14.39,12:15,17:45,26.26,45.37,35.27,49.24,52.65,65.73,297.71,484.91,99.69,23,"elementor,wpml,yoast",0,1,1,1,0,0,8.2,oui,non,small,29.3641
12417,68991,72.61,10:15,17:45,41.77,59.93,41.02,60.04,54.0,63.91,445.51,266.38,76.77,4,"woocommerce,elementor,wpml,yoast",1,1,1,1,0,0,8.1,non,non,medium,43.7643
18202,85146,28.18,09:00,22:45,20.56,52.1,28.27,36.9,46.78,63.89,151.02,313.11,54.56,15,,0,0,0,0,0,0,8.1,oui,oui,small,23.344
