visitors_per_day,pageviews_per_day,traffic_growth_rate,peak_hours_start,peak_hours_end,cpu_usage_avg,cpu_usage_peak,ram_usage_avg,ram_usage_max,disk_usage_avg,disk_usage_max,response_time,disk_read_iops,disk_write_iops,plugin_count,heavy_plugins,heavy_plugin_woocommerce,heavy_plugin_elementor,heavy_plugin_wpml,heavy_plugin_jetpack,heavy_plugin_buddypress,heavy_plugin_yoast,heavy_plugin_wordfence,php_version,cache_enabled,cdn_enabled,wp_type,recommended_capacity_score
18426,98450,51.58,06:00,16:30,19.3,43.5,17.78,30.84,35.87,42.62,471.09,471.5,273.97,2,elementor,0,1,0,0,0,0,0,8.3,oui,oui,performance,55.7898
134444,390063,33.03,09:45,22:00,90.57,100.0,83.05,95.96,77.35,82.75,3267.71,1284.22,1874.63,21,,0,0,0,0,0,0,0,8.0,oui,non,medium,52.6713
110612,551733,56.01,07:30,23:15,55.58,100.0,58.56,84.74,39.85,47.68,2701.62,1710.43,1537.53,2,"woocommerce,jetpack",1,0,0,1,0,0,0,8.2,non,oui,small,65.3792
115014,186394,53.68,08:00,19:15,56.36,79.28,53.72,100.0,46.32,73.7,2691.46,720.09,1582.42,15,jetpack,0,0,0,1,0,0,0,7.4,oui,oui,medium,55.7563
144501,925991,26.73,06:30,16:30,49.06,69.29,64.69,73.44,44.84,54.37,3578.23,2535.85,1964.39,1,"elementor,jetpack,yoast",0,1,0,1,0,1,0,8.1,oui,oui,performance,81.8064
130588,281703,73.19,07:15,20:30,60.29,74.22,66.26,100.0,37.89,46.76,3188.9,1021.42,1776.36,3,"elementor,jetpack,buddypress,wordfence",0,1,0,1,1,0,1,8.3,oui,oui,medium,26.2732
25700,53295,64.23,12:15,18:15,30.34,67.34,61.95,74.52,79.84,100.0,582.52,302.44,533.14,80,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.1,oui,oui,small,35.975
3347,4214,72.53,11:15,18:30,5.0,31.54,48.6,86.72,64.86,84.97,294.37,14.33,208.15,61,"woocommerce,buddypress",1,0,0,0,1,0,0,7.4,non,non,small,100.0
109435,301844,6.09,11:30,16:45,58.51,75.61,85.3,100.0,44.48,54.76,2577.05,1065.2,1644.77,69,"woocommerce,jetpack",1,0,0,1,0,0,0,8.2,oui,non,performance,90.3315
136818,212062,34.19,12:30,20:00,57.44,100.0,85.95,99.48,45.77,52.69,3269.5,805.95,1960.96,56,"woocommerce,wordfence",1,0,0,0,0,0,1,8.2,non,oui,small,92.9919
105170,644537,49.06,09:00,16:15,67.42,84.04,89.27,97.41,65.12,65.23,2558.84,1875.86,1482.3,47,"woocommerce,elementor,jetpack,yoast",1,1,0,1,0,1,0,8.0,non,non,performance,100.0
129169,399054,62.73,08:00,20:30,73.19,84.62,97.0,100.0,45.02,47.98,2881.23,1292.96,1919.31,74,jetpack,0,0,0,1,0,0,0,8.3,non,oui,performance,100.0
91303,366082,28.7,08:15,19:00,49.09,60.09,68.67,83.45,31.98,35.3,2231.19,1228.91,1233.16,21,"jetpack,buddypress",0,0,0,1,1,0,0,8.2,oui,oui,small,39.5375
67869,173456,43.1,11:15,19:00,28.59,57.66,53.16,86.1,92.37,98.73,1435.7,697.1,1007.16,32,"elementor,yoast",0,1,0,0,0,1,0,7.4,oui,oui,small,54.1656
19554,39026,26.03,08:30,20:30,12.23,39.47,35.32,49.71,76.15,100.0,551.84,208.39,329.56,19,"woocommerce,jetpack",1,0,0,1,0,0,0,8.0,oui,oui,small,27.9107
101055,156645,83.25,12:30,21:45,56.61,100.0,73.31,100.0,34.73,35.49,2464.56,607.49,1426.27,28,"elementor,buddypress",0,1,0,0,1,0,0,8.3,oui,non,medium,70.7395
43810,160559,71.77,07:45,19:15,37.14,60.98,62.3,92.27,39.32,43.11,1027.45,664.86,658.98,32,elementor,0,1,0,0,0,0,0,8.2,non,oui,small,84.4494
40835,122144,15.64,12:00,18:30,26.13,44.48,68.6,81.14,44.6,68.37,872.79,568.64,736.82,66,jetpack,0,0,0,1,0,0,0,8.1,non,oui,medium,65.3105
131382,544305,80.5,12:45,21:00,51.81,68.1,74.09,100.0,14.69,28.77,3030.59,1708.05,1785.05,4,"woocommerce,elementor,wpml",1,1,1,0,0,0,0,8.0,oui,non,medium,80.991
98805,593859,26.23,11:00,22:45,59.51,71.94,69.02,100.0,11.65,15.25,2241.07,1812.65,1438.29,34,jetpack,0,0,0,1,0,0,0,8.3,oui,oui,medium,65.3244
66768,424482,49.08,08:00,20:15,43.23,74.87,59.44,100.0,63.79,65.47,1679.42,1355.7,1012.41,34,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.2,oui,non,small,63.1123
119826,731368,13.9,10:00,15:15,54.32,68.84,75.01,91.52,16.35,30.52,3045.52,2126.11,1603.41,9,"woocommerce,elementor",1,1,0,0,0,0,0,8.1,non,oui,medium,100.0
109965,308441,3.16,10:15,23:00,59.87,99.49,80.07,100.0,48.43,62.08,2625.93,1105.81,1582.51,47,"elementor,jetpack",0,1,0,1,0,0,0,8.1,non,oui,medium,87.8204
72559,110340,29.33,08:15,16:45,43.29,66.8,55.4,70.97,67.35,72.49,1755.03,474.01,1111.28,54,,0,0,0,0,0,0,0,8.1,non,oui,performance,86.2384
146645,588177,60.52,06:45,17:00,70.72,88.39,80.87,100.0,36.57,39.73,3633.17,1783.38,2036.84,29,jetpack,0,0,0,1,0,0,0,8.3,oui,oui,small,46.845
4289,19562,81.49,06:45,17:45,22.83,35.84,38.64,63.02,53.88,60.08,237.7,158.8,242.54,71,yoast,0,0,0,0,0,1,0,8.1,oui,oui,medium,45.5436
73991,136497,22.41,09:15,18:00,35.67,49.2,77.17,86.19,65.35,79.95,1802.73,531.14,1120.75,65,"woocommerce,wpml,jetpack",1,0,1,1,0,0,0,8.2,non,non,performance,100.0
62481,311069,55.79,07:30,18:45,44.24,58.19,48.37,88.83,50.72,69.98,1672.22,1066.14,916.53,24,"wpml,yoast,wordfence",0,0,1,0,0,1,1,8.1,oui,oui,small,43.8422
18393,27200,28.99,08:30,21:30,14.62,28.72,58.05,79.67,47.54,65.52,558.08,129.52,446.02,80,"elementor,yoast",0,1,0,0,0,1,0,8.2,oui,non,performance,58.4272
108761,265031,29.77,06:15,17:00,58.76,69.18,80.54,100.0,52.44,53.98,2580.24,937.06,1580.85,43,elementor,0,1,0,0,0,0,0,8.1,non,oui,small,75.3722
15108,93866,56.92,07:30,15:15,5.0,35.35,33.15,56.11,25.44,27.29,603.69,445.64,272.87,22,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.2,oui,oui,small,48.0637
105578,548314,9.0,11:30,23:00,48.71,75.55,76.16,85.57,34.8,35.03,2520.43,1655.92,1565.57,62,elementor,0,1,0,0,0,0,0,8.2,oui,oui,small,45.0871
113145,606018,8.48,06:30,23:15,57.53,100.0,70.31,85.75,32.22,48.25,2685.29,1822.3,1540.14,17,"jetpack,wordfence",0,0,0,1,0,0,1,7.4,oui,oui,performance,65.2126
72971,433067,57.83,10:15,21:15,29.35,39.35,71.41,92.04,50.11,60.64,1739.07,1418.75,1147.12,64,"jetpack,buddypress",0,0,0,1,1,0,0,8.2,oui,oui,small,37.0057
36686,108422,57.5,06:15,17:15,34.86,48.67,29.9,95.58,27.15,31.71,799.17,525.04,526.19,14,"wpml,jetpack",0,0,1,1,0,0,0,8.1,non,oui,medium,68.7187
147858,657937,30.16,12:15,22:45,69.27,79.51,97.0,100.0,62.61,76.21,3480.66,1950.43,2157.14,63,"woocommerce,jetpack,buddypress",1,0,0,1,1,0,0,7.4,oui,non,performance,100.0
105786,503822,39.17,06:30,20:00,59.49,94.38,53.77,86.91,18.44,21.9,2578.91,1601.08,1469.44,16,"woocommerce,wpml,jetpack",1,0,1,1,0,0,0,8.2,non,oui,performance,91.2402
17601,81797,18.25,11:30,15:45,15.45,36.53,40.93,56.34,31.4,40.76,568.05,392.37,317.49,40,"elementor,jetpack,buddypress",0,1,0,1,1,0,0,8.1,oui,oui,small,47.0783
110500,250674,3.72,09:45,18:45,80.1,100.0,88.36,100.0,66.69,82.99,2696.11,929.84,1674.8,72,"jetpack,yoast",0,0,0,1,0,1,0,8.0,oui,oui,small,49.0762
23785,35827,13.55,11:45,18:45,5.0,19.15,25.24,34.69,29.78,35.44,509.41,204.3,351.07,8,,0,0,0,0,0,0,0,7.4,oui,oui,performance,40.1018
93483,292793,50.44,08:00,16:15,59.64,75.85,69.05,100.0,39.61,41.77,2125.82,1055.08,1424.05,67,"woocommerce,wpml,jetpack,buddypress",1,0,1,1,1,0,0,8.2,oui,oui,small,52.9542
38786,234432,69.7,09:00,17:15,44.26,80.89,56.12,100.0,63.66,78.9,970.66,881.93,643.02,39,"jetpack,yoast,wordfence",0,0,0,1,0,1,1,8.1,oui,oui,medium,56.0693
95233,435270,7.55,08:15,19:30,43.84,55.97,80.58,100.0,7.17,34.32,2116.24,1413.52,1394.69,49,woocommerce,1,0,0,0,0,0,0,8.3,oui,non,small,59.5272
120542,381539,37.63,09:15,20:00,64.43,89.05,70.72,96.62,45.93,55.77,2908.71,1285.42,1715.55,41,"wpml,yoast,wordfence",0,0,1,0,0,1,1,8.1,oui,oui,small,36.3806
117584,372632,35.42,12:45,16:00,78.45,100.0,61.25,100.0,48.89,66.82,2861.75,1251.59,1689.47,29,"woocommerce,wpml,jetpack",1,0,1,1,0,0,0,8.0,oui,oui,performance,77.3372
114435,500337,5.82,09:45,16:45,60.97,76.48,87.02,100.0,33.25,39.13,2693.23,1578.17,1643.46,46,"woocommerce,elementor,jetpack,yoast",1,1,0,1,0,1,0,8.2,oui,oui,small,43.3747
106100,662451,38.97,08:15,21:15,61.15,100.0,84.14,100.0,54.54,62.49,2474.04,1964.82,1608.59,75,"elementor,jetpack",0,1,0,1,0,0,0,8.2,non,non,small,100.0
115926,319225,34.14,07:00,16:45,49.27,60.25,85.35,100.0,59.15,67.82,2675.51,1105.91,1715.55,70,elementor,0,1,0,0,0,0,0,8.2,non,non,medium,100.0
135353,464427,0.13,09:00,21:00,75.44,85.49,97.0,100.0,41.69,49.45,3280.35,1468.21,2024.78,79,jetpack,0,0,0,1,0,0,0,8.3,oui,non,small,73.6103
131950,855106,64.17,10:45,21:45,66.59,76.9,87.82,100.0,35.01,36.46,3152.92,2424.09,1922.98,60,"woocommerce,yoast",1,0,0,0,0,1,0,8.1,non,oui,performance,100.0
115849,472690,66.18,08:45,16:30,41.83,53.18,72.89,97.25,27.73,36.04,2756.07,1511.31,1542.48,6,"elementor,jetpack",0,1,0,1,0,0,0,8.1,non,oui,medium,80.2899
66464,255483,55.06,09:15,20:15,39.72,64.45,46.03,100.0,18.86,20.07,1555.37,935.23,935.29,13,"jetpack,wordfence",0,0,0,1,0,0,1,8.2,oui,oui,performance,56.103
44020,206540,20.51,11:15,22:00,31.3,45.04,28.49,37.86,30.48,30.92,1005.62,791.91,618.72,6,"elementor,jetpack,buddypress",0,1,0,1,1,0,0,8.3,oui,non,small,47.8557
47820,249614,58.48,12:00,23:45,31.56,50.03,63.53,75.47,53.86,100.0,1093.81,933.94,829.65,67,"woocommerce,jetpack,yoast",1,0,0,1,0,1,0,8.1,non,non,small,100.0
91964,294694,27.41,07:00,22:30,57.29,93.02,59.33,100.0,30.14,45.0,2061.45,1015.45,1369.5,43,jetpack,0,0,0,1,0,0,0,8.2,oui,non,performance,100.0
90077,508910,16.44,06:15,22:45,49.01,62.35,52.52,61.7,30.46,36.24,2140.5,1592.95,1210.87,12,"jetpack,wordfence",0,0,0,1,0,0,1,8.1,non,oui,performance,86.3149
64109,157612,80.68,09:15,20:30,42.75,60.5,67.58,100.0,56.43,73.1,1558.28,626.35,1019.38,55,woocommerce,1,0,0,0,0,0,0,8.2,non,non,medium,100.0
61510,99129,79.04,10:30,21:00,37.72,53.27,33.39,44.96,34.87,39.45,1412.09,447.16,854.99,13,wpml,0,0,1,0,0,0,0,8.3,non,non,medium,100.0
108794,443537,80.21,11:15,21:45,52.47,85.09,71.94,98.13,36.44,40.66,2868.26,1416.5,1515.21,32,"woocommerce,elementor,wpml,jetpack,buddypress,wordfence",1,1,1,1,1,0,1,8.2,oui,oui,medium,48.5692
78600,342606,35.02,10:45,15:30,43.24,57.85,53.38,73.21,15.17,16.34,1831.16,1177.7,1101.83,14,"jetpack,wordfence",0,0,0,1,0,0,1,7.4,oui,non,performance,78.423
2874,8152,74.63,08:30,22:15,25.9,36.95,22.83,35.89,13.6,23.94,312.25,106.25,115.27,24,"elementor,wordfence",0,1,0,0,0,0,1,8.0,non,non,medium,97.6146
21075,57065,67.79,10:00,17:45,29.1,40.53,32.72,67.24,56.82,72.25,331.31,337.87,356.64,27,elementor,0,1,0,0,0,0,0,8.0,oui,oui,small,31.9813
49713,183200,65.55,08:00,17:00,28.95,50.35,51.09,67.93,55.66,58.94,1097.94,735.93,797.16,53,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.2,non,oui,medium,98.9612
59487,225164,64.65,06:30,20:30,41.75,60.02,59.92,68.08,49.77,56.09,1406.94,817.35,1000.53,78,woocommerce,1,0,0,0,0,0,0,8.1,non,oui,performance,99.6094
109902,591983,8.78,08:30,18:30,71.27,84.33,89.64,100.0,75.71,79.95,2581.49,1838.77,1662.33,76,,0,0,0,0,0,0,0,8.1,oui,oui,medium,59.1769
70921,323979,31.17,06:30,21:15,47.79,70.91,73.69,85.81,60.47,60.81,1700.4,1156.79,1099.72,61,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.3,non,oui,medium,100.0
64032,361044,69.27,09:30,19:00,36.82,51.76,70.34,93.75,64.7,95.0,1499.25,1232.59,1033.68,67,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.2,oui,non,small,56.5186
13161,63819,38.6,12:15,22:30,27.93,45.02,50.8,71.0,57.14,58.04,388.54,305.79,271.41,34,woocommerce,1,0,0,0,0,0,0,8.2,non,oui,small,66.1834
9217,22131,35.94,06:00,23:30,30.15,43.71,62.96,100.0,61.43,80.4,417.25,91.22,348.0,79,"elementor,buddypress",0,1,0,0,1,0,0,8.0,non,oui,medium,86.093
149175,834620,51.4,06:30,22:30,72.92,95.73,86.74,100.0,44.08,45.77,3702.66,2343.01,2063.57,31,"yoast,wordfence",0,0,0,0,0,1,1,8.2,oui,non,small,57.0902
129192,313656,37.74,11:00,22:15,63.82,100.0,97.0,100.0,64.07,96.31,3215.81,1126.47,1899.36,76,woocommerce,1,0,0,0,0,0,0,8.2,non,non,medium,100.0
5716,24218,78.99,12:15,22:00,17.1,34.67,49.71,78.35,52.05,66.48,256.57,161.05,278.55,73,"elementor,jetpack",0,1,0,1,0,0,0,8.3,oui,oui,performance,46.873
68107,168489,35.96,08:00,23:15,40.65,59.58,44.47,84.04,34.01,45.22,1533.34,690.74,952.58,9,wpml,0,0,1,0,0,0,0,8.3,non,oui,medium,44.417
137932,542780,67.58,06:15,19:30,54.08,78.38,90.78,100.0,59.18,59.71,3318.55,1683.4,1979.15,58,woocommerce,1,0,0,0,0,0,0,8.3,oui,non,medium,52.0431
106822,346398,80.88,11:00,19:30,57.24,68.31,75.44,93.32,39.09,41.36,2635.02,1209.45,1523.62,27,jetpack,0,0,0,1,0,0,0,8.3,oui,non,small,49.3426
12075,47658,70.27,08:45,15:30,17.71,29.66,61.56,74.82,59.35,61.51,344.04,295.98,324.65,69,"wpml,jetpack",0,0,1,1,0,0,0,8.0,oui,oui,performance,75.0398
64411,247598,45.72,10:00,21:30,35.72,51.77,46.22,62.53,74.75,76.84,1475.28,892.11,939.33,21,,0,0,0,0,0,0,0,8.1,oui,non,medium,67.2713
128902,442778,56.41,11:45,16:30,65.21,100.0,73.22,82.36,51.11,57.33,3080.64,1460.54,1845.49,48,"wpml,jetpack",0,0,1,1,0,0,0,8.2,oui,oui,small,46.6814
44938,240658,59.36,08:15,18:45,40.5,61.78,60.19,69.37,37.8,59.09,877.57,898.31,748.1,49,,0,0,0,0,0,0,0,8.2,non,oui,small,86.0949
82259,441148,12.45,07:00,17:45,50.33,64.89,85.43,100.0,41.15,52.64,1842.95,1423.31,1325.14,80,woocommerce,1,0,0,0,0,0,0,8.3,oui,oui,medium,59.8759
48464,166143,20.16,10:15,23:15,24.9,49.99,58.22,75.64,40.86,43.67,1193.22,616.36,813.81,55,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,oui,oui,medium,33.07
29490,168500,25.04,12:15,23:45,25.87,46.41,31.17,58.35,61.02,75.41,600.78,668.91,456.73,11,wordfence,0,0,0,0,0,0,1,8.3,oui,oui,small,36.3166
129006,404145,48.35,06:30,20:30,62.07,84.63,71.35,85.22,31.09,43.3,3028.63,1306.09,1805.46,15,"woocommerce,elementor",1,1,0,0,0,0,0,8.0,non,oui,performance,100.0
34737,147928,84.79,10:45,15:00,38.39,57.37,40.09,59.54,35.21,44.93,948.76,643.27,568.14,28,"elementor,jetpack,buddypress,yoast,wordfence",0,1,0,1,1,1,1,8.3,non,oui,small,94.8512
87478,157002,42.31,08:00,15:30,51.45,79.62,75.87,84.5,14.68,19.94,2117.89,641.14,1312.17,59,"woocommerce,elementor",1,1,0,0,0,0,0,8.1,oui,oui,small,38.1035
52774,298346,84.25,06:45,15:00,9.64,38.09,40.82,50.67,54.2,58.44,1408.68,1077.12,719.0,6,"woocommerce,wpml,jetpack",1,0,1,1,0,0,0,8.1,oui,non,medium,46.3972
92003,194359,81.43,09:15,20:30,48.03,81.4,65.24,90.0,42.28,45.72,2136.5,756.69,1325.67,38,"woocommerce,jetpack,wordfence",1,0,0,1,0,0,1,8.0,oui,non,performance,77.542
119114,538368,31.72,08:15,17:45,65.53,84.34,97.0,100.0,40.96,46.27,3060.11,1663.64,1786.23,61,"woocommerce,elementor,wpml,jetpack,wordfence",1,1,1,1,0,0,1,8.1,oui,non,small,77.6262
82912,513695,65.41,08:15,21:30,40.93,54.57,67.03,96.76,38.78,52.6,1956.76,1581.2,1233.79,42,"jetpack,wordfence",0,0,0,1,0,0,1,8.3,oui,non,small,55.3153
22114,66474,19.23,12:15,16:30,19.09,37.34,45.39,62.99,27.05,40.53,590.97,351.53,382.19,30,"jetpack,buddypress",0,0,0,1,1,0,0,8.1,oui,oui,small,23.6727
43150,100132,64.48,09:45,22:00,26.36,85.73,61.58,77.96,43.82,62.75,1090.12,439.86,755.26,71,,0,0,0,0,0,0,0,8.0,oui,non,performance,64.789
36372,148235,11.67,07:45,18:30,33.6,47.61,34.06,54.5,8.15,31.07,1097.38,586.04,558.29,24,"woocommerce,elementor,buddypress,yoast",1,1,0,0,1,1,0,8.0,oui,non,medium,49.549
103324,589843,2.67,11:45,23:00,47.22,57.76,59.43,78.93,47.14,57.03,2464.16,1852.3,1446.75,21,woocommerce,1,0,0,0,0,0,0,8.2,non,oui,medium,77.6747
103917,614535,46.04,06:45,17:00,45.14,65.95,58.02,91.48,38.74,39.4,2521.66,1821.88,1445.62,26,"woocommerce,elementor,wpml",1,1,1,0,0,0,0,8.1,oui,oui,medium,64.673
21544,51615,10.5,06:00,21:15,29.51,68.19,24.63,33.3,50.58,51.38,485.56,257.78,298.65,5,"elementor,wpml,jetpack",0,1,1,1,0,0,0,8.3,non,oui,small,40.6679
92118,585666,58.05,11:30,23:30,51.08,80.36,56.53,84.9,34.67,38.23,2342.05,1797.39,1279.37,16,"woocommerce,elementor,wpml,wordfence",1,1,1,0,0,0,1,8.0,non,oui,small,100.0
69631,299480,14.29,06:00,21:30,44.13,59.94,76.23,92.62,49.48,100.0,1683.8,1053.08,1162.69,78,"wpml,jetpack",0,0,1,1,0,0,0,8.0,non,oui,small,89.4869
63153,290916,27.9,06:15,15:15,36.15,46.33,45.2,58.58,53.99,57.71,1514.5,1030.28,884.4,10,"jetpack,wordfence",0,0,0,1,0,0,1,8.1,oui,oui,medium,42.2791
128720,324291,39.04,12:15,23:00,70.23,86.21,88.74,100.0,55.93,70.78,3075.8,1160.11,1857.2,44,"elementor,jetpack",0,1,0,1,0,0,0,8.2,oui,oui,small,46.2724
9127,28222,29.12,12:45,18:30,18.49,47.6,39.24,69.83,53.7,54.78,295.71,148.97,223.09,42,jetpack,0,0,0,1,0,0,0,8.2,non,oui,medium,63.773
108963,194166,64.96,12:45,16:15,61.72,74.78,54.99,69.06,48.89,55.18,2621.73,723.09,1485.32,17,elementor,0,1,0,0,0,0,0,8.0,non,oui,medium,99.5206
83797,432598,51.96,09:45,16:00,44.27,57.49,55.74,100.0,33.15,42.77,2203.37,1373.09,1132.01,24,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.1,oui,oui,small,57.4482
38812,119348,60.17,09:30,19:30,28.19,82.25,49.36,78.2,43.43,44.35,798.75,498.35,562.76,22,jetpack,0,0,0,1,0,0,0,8.1,non,oui,small,75.5498
34421,152748,33.46,10:30,21:45,25.85,43.28,42.91,58.25,75.13,80.41,603.43,612.43,573.55,35,jetpack,0,0,0,1,0,0,0,8.2,oui,non,medium,43.2267
24587,130269,69.26,09:15,18:15,30.0,42.76,30.06,48.83,38.87,39.13,646.42,545.94,363.37,8,"wpml,yoast,wordfence",0,0,1,0,0,1,1,8.2,oui,oui,performance,42.0457
91835,404265,58.61,07:30,20:45,38.74,56.54,79.04,97.14,84.5,98.21,2287.85,1324.88,1355.67,60,"woocommerce,jetpack",1,0,0,1,0,0,0,8.3,oui,non,small,56.6789
98292,204408,10.15,12:00,21:45,54.84,70.83,67.32,79.45,55.85,58.0,2364.01,782.13,1319.21,11,"woocommerce,elementor,wordfence",1,1,0,0,0,0,1,8.2,oui,non,medium,40.7199
41213,76890,22.19,07:00,21:15,17.64,27.76,40.61,53.49,30.32,35.22,1112.48,366.94,665.7,39,"jetpack,buddypress",0,0,0,1,1,0,0,8.1,oui,non,medium,36.1835
57264,203578,27.47,08:15,21:45,34.31,50.68,34.32,43.51,22.16,49.99,1319.42,793.51,737.53,2,"woocommerce,wordfence",1,0,0,0,0,0,1,8.1,oui,oui,small,23.8733
147051,513878,23.89,08:00,16:15,64.57,81.56,66.47,80.18,71.18,75.05,3656.72,1674.21,1974.39,10,"jetpack,yoast,wordfence",0,0,0,1,0,1,1,8.3,oui,oui,medium,56.0672
105770,312523,34.14,08:30,21:30,48.89,74.0,95.47,100.0,77.95,86.48,2639.44,1087.91,1607.09,67,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.2,oui,oui,medium,69.5842
88610,133342,13.05,10:00,23:45,65.08,93.7,60.61,78.52,50.31,86.61,1993.96,505.91,1300.54,35,"elementor,yoast",0,1,0,0,0,1,0,8.2,oui,non,performance,92.3362
17967,38951,45.45,06:00,19:00,32.1,52.82,28.82,52.7,42.71,52.14,548.48,215.43,321.38,38,"wpml,jetpack",0,0,1,1,0,0,0,8.0,oui,oui,medium,35.8448
85717,346085,26.88,06:30,17:30,43.51,100.0,48.81,76.94,66.38,73.4,1930.07,1188.99,1248.13,34,,0,0,0,0,0,0,0,8.2,non,oui,performance,91.191
59034,366706,60.75,12:15,19:00,47.42,62.14,49.67,58.26,53.38,54.76,1398.77,1206.68,838.89,30,elementor,0,1,0,0,0,0,0,8.3,non,oui,small,76.0009
125524,300964,24.7,07:45,23:30,70.52,91.0,93.51,100.0,65.12,71.0,3245.19,1065.8,1851.54,59,"elementor,wordfence",0,1,0,0,0,0,1,8.2,oui,oui,small,48.5523
28870,40329,47.89,07:15,18:30,20.63,55.07,49.77,95.61,33.86,58.44,708.65,241.67,498.41,37,wordfence,0,0,0,0,0,0,1,7.4,non,oui,performance,98.7062
148976,309536,57.84,12:15,18:15,76.96,93.77,67.19,98.94,52.02,62.29,3490.63,1103.84,2007.84,20,"elementor,yoast",0,1,0,0,0,1,0,8.2,oui,oui,medium,60.5688
141213,613630,64.71,11:30,21:45,62.98,100.0,73.58,93.33,37.37,47.67,3560.85,1824.06,1857.95,2,"woocommerce,elementor,jetpack,wordfence",1,1,0,1,0,0,1,8.2,oui,non,medium,75.249
116887,253450,19.33,07:15,19:30,68.07,100.0,55.3,65.03,65.61,77.17,2926.98,888.57,1559.76,6,"elementor,yoast,wordfence",0,1,0,0,0,1,1,8.1,oui,non,performance,69.9162
75113,147791,80.98,07:30,19:15,38.14,69.81,49.39,66.69,33.76,42.22,1734.99,596.51,1016.01,1,"woocommerce,yoast,wordfence",1,0,0,0,0,1,1,8.3,oui,oui,small,41.2141
89105,504863,64.41,12:30,18:45,40.18,51.13,60.6,68.74,79.48,88.59,2191.08,1593.66,1340.93,39,"woocommerce,elementor,wpml,jetpack",1,1,1,1,0,0,0,8.1,oui,non,small,80.6607
135941,582445,38.47,11:45,18:30,63.92,78.0,93.15,100.0,45.92,53.6,3274.51,1734.98,1983.12,68,"woocommerce,elementor,jetpack",1,1,0,1,0,0,0,8.1,non,non,small,100.0
129536,800420,72.69,08:30,23:15,66.3,96.79,61.46,80.56,36.31,41.78,3062.23,2308.1,1786.48,6,,0,0,0,0,0,0,0,8.1,oui,non,medium,74.3977
121367,632749,45.27,09:45,18:30,54.14,75.43,64.57,100.0,73.48,96.09,2951.52,1890.61,1673.1,18,"woocommerce,buddypress",1,0,0,0,1,0,0,8.2,non,oui,medium,95.9598
27222,77555,46.72,09:15,18:15,6.92,30.68,46.56,58.84,58.93,65.17,679.36,346.9,584.47,64,"woocommerce,wpml",1,0,1,0,0,0,0,8.3,oui,oui,medium,49.1465
61203,260995,46.89,09:30,15:45,32.61,56.24,48.06,75.84,33.78,36.06,1584.06,916.62,906.22,29,jetpack,0,0,0,1,0,0,0,8.2,oui,non,performance,46.4303
114646,339776,41.66,12:15,23:45,55.74,71.06,68.08,79.71,38.28,80.46,2807.48,1192.37,1685.19,48,"woocommerce,wordfence",1,0,0,0,0,0,1,8.1,oui,oui,performance,54.0481
18697,24339,83.79,10:15,20:30,12.88,27.03,34.07,73.58,26.61,50.24,490.89,162.98,340.92,34,elementor,0,1,0,0,0,0,0,8.2,oui,oui,small,26.6482
102001,358031,33.43,09:30,19:45,55.33,96.51,80.92,100.0,56.05,59.51,2419.86,1236.69,1505.24,56,wpml,0,0,1,0,0,0,0,8.1,oui,non,medium,78.6365
53777,340772,9.62,12:00,18:00,41.87,56.13,61.16,72.11,64.79,100.0,1283.0,1086.39,878.35,75,jetpack,0,0,0,1,0,0,0,8.1,oui,non,medium,52.6269
84510,458624,37.65,07:00,18:45,43.26,69.31,58.08,68.64,39.46,47.95,2031.27,1505.56,1200.76,38,"woocommerce,elementor",1,1,0,0,0,0,0,8.2,oui,oui,medium,55.4248
137705,170977,19.1,12:00,19:00,66.51,100.0,89.09,100.0,51.37,64.94,3404.94,690.63,1976.93,55,"elementor,wordfence",0,1,0,0,0,0,1,8.2,oui,non,medium,52.2188
130020,400651,74.35,12:45,23:00,62.83,90.38,97.0,100.0,66.04,71.76,3189.89,1342.92,1935.13,65,"jetpack,wordfence",0,0,0,1,0,0,1,8.0,non,non,small,100.0
55202,267278,54.07,06:30,17:15,42.53,76.96,44.16,66.53,30.4,39.02,1313.68,976.63,788.67,13,"woocommerce,yoast",1,0,0,0,0,1,0,8.1,non,non,small,100.0
106463,510629,25.68,10:00,17:30,56.45,80.9,80.59,92.49,52.15,70.62,2538.33,1569.53,1568.03,67,"woocommerce,elementor,yoast",1,1,0,0,0,1,0,8.3,oui,oui,performance,71.3472
1687,4200,8.71,06:00,23:00,8.22,21.96,51.07,59.21,61.49,100.0,96.19,27.47,240.21,73,,0,0,0,0,0,0,0,8.3,oui,non,small,41.6041
107524,358502,76.32,08:45,21:30,55.3,67.69,74.76,100.0,21.64,42.96,2680.87,1223.68,1523.23,34,"elementor,jetpack,wordfence",0,1,0,1,0,0,1,8.3,oui,oui,medium,57.0471
